user_id,movie_id,user_rating
ur1532177,tt0089880,3
ur0361658,tt0089880,7
ur2913707,tt0089880,
ur0819382,tt0089880,2
ur1173088,tt0089880,5
ur0742319,tt0089880,10
ur0821456,tt0089880,1
ur1697212,tt0089880,9
ur1416505,tt0089880,8
ur64264987,tt0089880,8
ur0688559,tt0089880,
ur107152571,tt0089880,7
ur1609501,tt0089880,3
ur0102816,tt0089880,6
ur94560739,tt0089880,8
ur1132073,tt0089880,10
ur1234929,tt0089880,6
ur22826047,tt0089880,8
ur23129480,tt0089880,10
ur2248099,tt0089880,7
ur84638025,tt0089880,7
ur2483625,tt0089880,6
ur7826013,tt0089880,2
ur6870994,tt0089880,3
ur1899620,tt0089880,8
ur2020269,tt0089880,4
ur17646017,tt0089880,8
ur1127626,tt0089880,5
ur3282620,tt0089880,2
ur55959770,tt0089880,8
ur1578251,tt0089880,8
ur2898520,tt0089880,6
ur1111192,tt0089880,8
ur12922859,tt0089880,10
ur5956870,tt0089880,10
ur1994077,tt0089880,7
ur0453068,tt0089880,6
ur0666685,tt0089880,
ur26820801,tt0089880,6
ur2467618,tt0089880,2
ur11423174,tt0089880,9
ur1115221,tt0089880,7
ur3395740,tt0089880,2
ur0222418,tt0089880,8
ur0963389,tt0089880,
ur2154134,tt0089880,8
ur98240498,tt0089880,10
ur1770506,tt0089880,
ur13423395,tt0089880,
ur0360832,tt0089880,7
ur2183600,tt0089880,7
ur26511809,tt0089880,8
ur47100167,tt0089880,7
ur104436023,tt0089880,5
ur71194760,tt0089880,8
ur16249405,tt0089880,8
ur132395489,tt0089880,8
ur10734326,tt0089880,7
ur5175792,tt0089880,9
ur29002389,tt0089880,9
ur107543556,tt0089880,10
ur96346298,tt0089880,10
ur3608351,tt0089880,8
ur16161013,tt0089880,8
ur98437184,tt0089880,10
ur62318327,tt0089880,7
ur12906670,tt0089880,6
ur21201336,tt0089880,10
ur107418055,tt0089880,6
ur23589178,tt0089880,7
ur0395773,tt0089880,
ur10930653,tt0089880,10
ur1634796,tt0089880,9
ur28236017,tt0089880,1
ur29565770,tt0089880,7
ur18723110,tt0089880,8
ur87748969,tt0089880,8
ur0945066,tt0089880,8
ur20916867,tt0089880,7
ur75968031,tt0089880,10
ur0437174,tt0089880,8
ur1160611,tt0089880,10
ur18257075,tt0089880,9
ur4217184,tt0089880,7
ur28159509,tt0089880,7
ur98727037,tt0089880,9
ur14274777,tt0089880,8
ur55098716,tt0089880,2
ur4779400,tt0089880,10
ur2079400,tt0089880,9
ur1896124,tt0089880,8
ur2604991,tt0089880,2
ur35067858,tt0089880,8
ur44588015,tt0089880,9
ur41198581,tt0089880,
ur22654354,tt0089880,7
ur17571044,tt0089880,5
ur33162918,tt0089880,6
ur61462616,tt0089880,8
ur3720069,tt0089880,10
ur1673306,tt0089880,10
ur0335646,tt0089880,4
ur3670492,tt0089880,6
ur3219811,tt0089880,
ur2193077,tt0089880,7
ur157528430,tt0089880,8
ur31959656,tt0089880,10
ur0275995,tt0089880,9
ur1117555,tt0089880,8
ur1019294,tt0089880,6
ur10725527,tt0089880,
ur2955724,tt0089880,3
ur1138167,tt0089880,10
ur95534533,tt0089880,10
ur2171244,tt0089880,7
ur19033682,tt0089880,10
ur1907130,tt0089880,10
ur0636102,tt0089880,
ur123289852,tt0089880,8
ur125289762,tt0089880,7
ur21188952,tt0089880,1
ur12463216,tt0089880,2
ur17833179,tt0089880,10
ur11358734,tt0089880,9
ur87850731,tt0089880,8
ur2980706,tt0089880,1
ur6201371,tt0089880,6
ur153880430,tt0089880,8
ur1358885,tt0089880,1
ur0650255,tt0089880,4
ur14144479,tt0089880,10
ur22171966,tt0089880,7
ur0453068,tt0089881,10
ur23582121,tt0089881,10
ur0150803,tt0089881,
ur2360984,tt0089881,
ur0464186,tt0089881,9
ur19117722,tt0089881,10
ur19511193,tt0089881,7
ur0312444,tt0089881,9
ur2100413,tt0089881,10
ur0562732,tt0089881,10
ur4130201,tt0089881,
ur1711899,tt0089881,10
ur2339662,tt0089881,5
ur0643062,tt0089881,
ur20552756,tt0089881,10
ur0192646,tt0089881,
ur0482513,tt0089881,9
ur0278527,tt0089881,10
ur22956348,tt0089881,4
ur6215461,tt0089881,10
ur64515581,tt0089881,6
ur6643268,tt0089881,10
ur14124007,tt0089881,10
ur1002035,tt0089881,
ur2898520,tt0089881,8
ur10491760,tt0089881,10
ur2467618,tt0089881,7
ur2707735,tt0089881,8
ur3872142,tt0089881,
ur17559480,tt0089881,
ur1234929,tt0089881,8
ur65114645,tt0089881,
ur3914439,tt0089881,6
ur10058980,tt0089881,4
ur7338453,tt0089881,10
ur64264987,tt0089881,8
ur20018357,tt0089881,
ur59376203,tt0089881,9
ur5788055,tt0089881,7
ur110212703,tt0089881,10
ur45390749,tt0089881,9
ur28071275,tt0089881,10
ur0892646,tt0089881,10
ur3366236,tt0089881,
ur109156745,tt0089881,1
ur1911738,tt0089881,
ur23944958,tt0089881,9
ur0463200,tt0089881,8
ur1578251,tt0089881,
ur1416505,tt0089881,9
ur82916389,tt0089881,10
ur0547823,tt0089881,10
ur77212199,tt0089881,8
ur4234119,tt0089881,10
ur65683941,tt0089881,10
ur40191153,tt0089881,9
ur4405474,tt0089881,9
ur3741220,tt0089881,10
ur5351826,tt0089881,5
ur4994628,tt0089881,3
ur101681655,tt0089881,1
ur36494160,tt0089881,9
ur4844627,tt0089881,5
ur33734362,tt0089881,10
ur16162453,tt0089881,10
ur1592694,tt0089881,10
ur3184737,tt0089881,6
ur66111139,tt0089881,9
ur6321000,tt0089881,10
ur2024359,tt0089881,10
ur55640799,tt0089881,9
ur39517558,tt0089881,8
ur0538451,tt0089881,7
ur13995491,tt0089881,10
ur8917844,tt0089881,9
ur5897445,tt0089881,2
ur1270905,tt0089881,1
ur4532636,tt0089881,8
ur1819548,tt0089881,7
ur70682706,tt0089881,9
ur125166010,tt0089881,8
ur0789910,tt0089881,4
ur131114191,tt0089881,10
ur9972457,tt0089881,8
ur0442119,tt0089881,10
ur12287348,tt0089881,10
ur4602745,tt0089881,10
ur2496397,tt0089881,10
ur8244211,tt0089881,6
ur22850528,tt0089881,9
ur14278480,tt0089881,9
ur89582105,tt0089881,10
ur1603958,tt0089881,10
ur16816641,tt0089881,8
ur1552793,tt0089881,10
ur5377344,tt0089881,10
ur69172350,tt0089881,8
ur3443678,tt0089881,
ur8625456,tt0089881,10
ur3270789,tt0089881,7
ur19546175,tt0089881,9
ur158849820,tt0089881,
ur66450558,tt0089881,3
ur4248714,tt0089881,8
ur0861465,tt0089881,10
ur32862286,tt0089881,5
ur13977076,tt0089881,9
ur2860723,tt0089881,8
ur1629430,tt0089881,10
ur157865736,tt0089881,10
ur2726231,tt0089881,7
ur131783850,tt0089881,10
ur4491531,tt0089881,8
ur6761505,tt0089881,9
ur26820801,tt0089881,7
ur13017201,tt0089881,
ur50463365,tt0089881,7
ur24582292,tt0089881,10
ur0520273,tt0089881,2
ur2910770,tt0089881,
ur0544253,tt0089881,3
ur20916867,tt0089881,10
ur133848364,tt0089881,10
ur53053227,tt0089881,7
ur26226712,tt0089881,10
ur74888091,tt0089881,10
ur8208643,tt0089881,10
ur33907744,tt0089881,8
ur58781741,tt0089881,9
ur45812214,tt0089881,9
ur0187171,tt0089881,10
ur67902729,tt0089881,9
ur30091810,tt0089881,9
ur1559834,tt0089881,8
ur158040058,tt0089881,7
ur94289145,tt0089881,10
ur0698446,tt0089881,10
ur17571044,tt0089881,8
ur9849506,tt0089881,7
ur30163554,tt0089881,9
ur4456861,tt0089881,1
ur6730766,tt0089881,7
ur77838279,tt0089881,10
ur35683824,tt0089881,9
ur2863499,tt0089881,6
ur5961855,tt0089881,7
ur9987799,tt0089881,9
ur0631986,tt0089881,10
ur108568751,tt0089881,10
ur15311310,tt0090605,10
ur0139258,tt0090605,10
ur15140057,tt0090605,10
ur0355122,tt0090605,10
ur1142410,tt0090605,10
ur2509775,tt0090605,10
ur0482513,tt0090605,10
ur25428274,tt0090605,8
ur73645337,tt0090605,9
ur18970655,tt0090605,8
ur16650558,tt0090605,10
ur2898520,tt0090605,9
ur0968789,tt0090605,10
ur5156288,tt0090605,10
ur22668817,tt0090605,8
ur0077956,tt0090605,10
ur0176175,tt0090605,9
ur160132690,tt0090605,8
ur0598589,tt0090605,
ur18338314,tt0090605,10
ur129636274,tt0090605,9
ur9227049,tt0090605,9
ur1705442,tt0090605,10
ur97835981,tt0090605,9
ur20552756,tt0090605,10
ur0152922,tt0090605,10
ur0278527,tt0090605,10
ur13536731,tt0090605,10
ur15148330,tt0090605,7
ur20961309,tt0090605,7
ur4405474,tt0090605,10
ur1231696,tt0090605,8
ur0643062,tt0090605,
ur125662112,tt0090605,10
ur36246296,tt0090605,9
ur2191219,tt0090605,9
ur14294603,tt0090605,10
ur61945795,tt0090605,8
ur2860723,tt0090605,7
ur4532636,tt0090605,8
ur119649203,tt0090605,10
ur1343496,tt0090605,8
ur104180774,tt0090605,8
ur52500567,tt0090605,10
ur54999105,tt0090605,7
ur0314333,tt0090605,7
ur0234740,tt0090605,6
ur68044468,tt0090605,7
ur152062879,tt0090605,7
ur155370776,tt0090605,10
ur13977076,tt0090605,9
ur1406466,tt0090605,10
ur116634983,tt0090605,10
ur29385135,tt0090605,9
ur0090310,tt0090605,
ur13566917,tt0090605,8
ur20644442,tt0090605,10
ur2093818,tt0090605,8
ur117926588,tt0090605,9
ur45812214,tt0090605,9
ur80922659,tt0090605,10
ur23318905,tt0090605,9
ur49400835,tt0090605,8
ur3270789,tt0090605,8
ur154113295,tt0090605,10
ur3720069,tt0090605,10
ur14080241,tt0090605,10
ur1002035,tt0090605,
ur141646686,tt0090605,10
ur107418055,tt0090605,9
ur27557228,tt0090605,10
ur64669458,tt0090605,8
ur123203865,tt0090605,10
ur38290480,tt0090605,9
ur16161013,tt0090605,10
ur16906547,tt0090605,9
ur49074014,tt0090605,9
ur0945066,tt0090605,9
ur15832154,tt0090605,10
ur4130201,tt0090605,
ur14124007,tt0090605,9
ur13045182,tt0090605,10
ur2707735,tt0090605,9
ur5404345,tt0090605,10
ur52112075,tt0090605,9
ur118486880,tt0090605,9
ur1532177,tt0090605,8
ur2020269,tt0090605,9
ur108393250,tt0090605,8
ur0650255,tt0090605,3
ur7813355,tt0090605,9
ur1951246,tt0090605,10
ur3741220,tt0090605,9
ur7090729,tt0090605,6
ur118977607,tt0090605,9
ur14677628,tt0090605,10
ur17825945,tt0090605,10
ur8625456,tt0090605,8
ur4103165,tt0090605,9
ur3345411,tt0090605,5
ur9987799,tt0090605,3
ur108337254,tt0090605,9
ur11423174,tt0090605,10
ur131195535,tt0090605,10
ur114199150,tt0090605,9
ur17646017,tt0090605,10
ur50943122,tt0090605,9
ur107401912,tt0090605,10
ur62318327,tt0090605,10
ur120431365,tt0090605,
ur23277848,tt0090605,5
ur39517558,tt0090605,10
ur8499289,tt0090605,10
ur3174947,tt0090605,10
ur165311871,tt0090605,9
ur66355076,tt0090605,9
ur68628556,tt0090605,6
ur93441234,tt0090605,9
ur0892646,tt0090605,10
ur152937423,tt0090605,8
ur22654354,tt0090605,10
ur3963754,tt0090605,9
ur0453068,tt0090605,10
ur13630333,tt0090605,5
ur0391152,tt0090605,10
ur130122628,tt0090605,10
ur1006532,tt0090605,10
ur13036989,tt0090605,10
ur149243813,tt0090605,10
ur0097753,tt0090605,9
ur0437174,tt0090605,10
ur37957812,tt0090605,9
ur135448205,tt0090605,10
ur14172759,tt0090605,10
ur122656169,tt0090605,10
ur123364108,tt0090605,10
ur29615467,tt0090605,10
ur143796475,tt0090605,10
ur19479740,tt0090605,10
ur10746288,tt0090605,10
ur0241150,tt0090605,10
ur5876717,tt0090605,9
ur37440461,tt0090605,9
ur49978208,tt0090605,8
ur1115221,tt0090605,10
ur113600061,tt0090605,10
ur1234929,tt0090605,9
ur1803589,tt0090605,10
ur0895504,tt0090605,6
ur24623283,tt0090605,9
ur0463200,tt0090756,10
ur4445210,tt0090756,9
ur1002035,tt0090756,
ur2139507,tt0090756,
ur140941989,tt0090756,9
ur97741559,tt0090756,6
ur0035229,tt0090756,9
ur20552756,tt0090756,10
ur2885836,tt0090756,10
ur5139163,tt0090756,10
ur2171244,tt0090756,6
ur1696608,tt0090756,8
ur0358362,tt0090756,10
ur0728175,tt0090756,7
ur72304164,tt0090756,5
ur2904674,tt0090756,1
ur13977076,tt0090756,9
ur5089634,tt0090756,2
ur56005872,tt0090756,5
ur1415290,tt0090756,8
ur0278527,tt0090756,9
ur0989035,tt0090756,5
ur0070535,tt0090756,1
ur110212703,tt0090756,8
ur157865736,tt0090756,3
ur2420383,tt0090756,3
ur0643062,tt0090756,
ur125176601,tt0090756,10
ur1219578,tt0090756,5
ur17699578,tt0090756,
ur132350764,tt0090756,5
ur0688559,tt0090756,
ur134960802,tt0090756,10
ur108271322,tt0090756,5
ur3270789,tt0090756,6
ur25105932,tt0090756,
ur0927750,tt0090756,5
ur66601046,tt0090756,10
ur130729929,tt0090756,8
ur2467618,tt0090756,5
ur0226855,tt0090756,10
ur57699719,tt0090756,8
ur56947477,tt0090756,4
ur4145056,tt0090756,10
ur29212941,tt0090756,7
ur105506099,tt0090756,10
ur1173088,tt0090756,3
ur3125036,tt0090756,6
ur8503729,tt0090756,9
ur24373984,tt0090756,9
ur77212199,tt0090756,10
ur3329048,tt0090756,10
ur22594733,tt0090756,10
ur29330797,tt0090756,10
ur3824745,tt0090756,10
ur86230128,tt0090756,2
ur1293485,tt0090756,8
ur20810490,tt0090756,10
ur1532177,tt0090756,6
ur129217875,tt0090756,9
ur47264037,tt0090756,9
ur3670492,tt0090756,1
ur0118333,tt0090756,1
ur2020269,tt0090756,10
ur1676007,tt0090756,
ur0453068,tt0090756,10
ur1039817,tt0090756,3
ur2035667,tt0090756,1
ur23653495,tt0090756,10
ur3119939,tt0090756,2
ur25157350,tt0090756,2
ur11228318,tt0090756,10
ur1234929,tt0090756,8
ur2540043,tt0090756,3
ur2154134,tt0090756,10
ur36246296,tt0090756,9
ur1597990,tt0090756,1
ur10962105,tt0090756,9
ur33374263,tt0090756,8
ur103498042,tt0090756,4
ur20961309,tt0090756,6
ur4888011,tt0090756,10
ur23096180,tt0090756,10
ur1208423,tt0090756,1
ur19972440,tt0090756,8
ur2590596,tt0090756,7
ur24931284,tt0090756,10
ur23318905,tt0090756,9
ur45707659,tt0090756,8
ur96035118,tt0090756,9
ur1280619,tt0090756,1
ur2169175,tt0090756,
ur57910549,tt0090756,7
ur85119685,tt0090756,10
ur41485753,tt0090756,9
ur70682706,tt0090756,7
ur58792324,tt0090756,4
ur19574884,tt0090756,7
ur0091243,tt0090756,5
ur49114391,tt0090756,10
ur99121614,tt0090756,2
ur3612407,tt0090756,
ur0477907,tt0090756,1
ur23299638,tt0090756,9
ur32939276,tt0090756,10
ur151791606,tt0090756,5
ur17869869,tt0090756,1
ur65582323,tt0090756,10
ur6321000,tt0090756,10
ur69458085,tt0090756,9
ur1137394,tt0090756,1
ur0663677,tt0090756,9
ur25364506,tt0090756,10
ur5589912,tt0090756,9
ur18220727,tt0090756,10
ur2707735,tt0090756,8
ur45842290,tt0090756,7
ur32859432,tt0090756,1
ur82462880,tt0090756,8
ur3416554,tt0090756,9
ur20906594,tt0090756,1
ur7059410,tt0090756,
ur11087704,tt0090756,9
ur6686718,tt0090756,1
ur13622632,tt0090756,5
ur0270026,tt0090756,9
ur0793984,tt0090756,1
ur64640683,tt0090756,8
ur33106327,tt0090756,2
ur131036207,tt0090756,10
ur102296684,tt0090756,6
ur11641429,tt0090756,1
ur34384655,tt0090756,9
ur0143840,tt0090756,10
ur63587341,tt0090756,9
ur13929520,tt0090756,1
ur27119774,tt0090756,8
ur39634854,tt0090756,1
ur0215119,tt0090756,
ur155156407,tt0090756,10
ur2165082,tt0090756,3
ur2898520,tt0090756,9
ur52805374,tt0090756,8
ur0161981,tt0090756,1
ur9229836,tt0090756,10
ur23467315,tt0090756,10
ur136907510,tt0090756,3
ur0819382,tt0090756,8
ur2298065,tt0090756,3
ur3974800,tt0090774,9
ur0295852,tt0090774,10
ur0172017,tt0090774,10
ur16161013,tt0090774,8
ur8042382,tt0090774,6
ur0908731,tt0090774,
ur0663248,tt0090774,
ur2542703,tt0090774,9
ur6458242,tt0090774,5
ur1294162,tt0090774,10
ur0257957,tt0090774,
ur0968789,tt0090774,7
ur1728252,tt0090774,7
ur7602045,tt0090774,7
ur2898520,tt0090774,6
ur1112373,tt0090774,
ur38280822,tt0090774,2
ur16308238,tt0090774,
ur123602259,tt0090774,2
ur20324059,tt0090774,10
ur4213846,tt0090774,10
ur9527791,tt0090774,4
ur15140057,tt0090859,10
ur80922659,tt0090859,9
ur0361658,tt0090859,8
ur69172350,tt0090859,8
ur29500838,tt0090859,7
ur0809300,tt0090859,10
ur4196895,tt0090859,10
ur0089591,tt0090859,9
ur2951437,tt0090859,5
ur0101706,tt0090859,6
ur0176092,tt0090859,5
ur3276225,tt0090859,
ur0918814,tt0090859,
ur98240498,tt0090859,10
ur1830094,tt0090859,
ur2375356,tt0090859,2
ur2154134,tt0090859,
ur3270789,tt0090859,5
ur2583812,tt0090859,
ur2483625,tt0090859,2
ur0482513,tt0090859,9
ur1555473,tt0090859,2
ur7826013,tt0090859,3
ur0234740,tt0090859,4
ur0616538,tt0090859,
ur0688559,tt0090859,
ur2698258,tt0090859,7
ur1941835,tt0090859,2
ur4569900,tt0090859,3
ur33374263,tt0090859,1
ur3079504,tt0090859,1
ur34049683,tt0090859,5
ur1287548,tt0090859,
ur0940861,tt0090859,1
ur55157303,tt0090859,4
ur0989035,tt0090859,3
ur3245202,tt0090859,1
ur1469321,tt0090859,1
ur1532177,tt0090859,4
ur8239592,tt0090859,10
ur3670492,tt0090859,7
ur0890178,tt0090859,
ur2898520,tt0090859,3
ur22761455,tt0090859,1
ur0090373,tt0090859,2
ur17825945,tt0090859,4
ur2171244,tt0090859,4
ur5527808,tt0090859,1
ur4872686,tt0090859,1
ur0385918,tt0090859,6
ur5946448,tt0090859,5
ur0097585,tt0090859,3
ur4465293,tt0090859,6
ur23589178,tt0090859,5
ur0405306,tt0090859,2
ur94560739,tt0090859,5
ur1690893,tt0090859,2
ur0879569,tt0090859,
ur0453228,tt0090859,6
ur13134536,tt0090859,
ur0005236,tt0090859,2
ur0855231,tt0090859,4
ur1111192,tt0090859,6
ur0453497,tt0090859,6
ur2480402,tt0090859,4
ur6174352,tt0090859,10
ur2348067,tt0090859,2
ur0962765,tt0090859,4
ur0875966,tt0090859,1
ur9938570,tt0090859,7
ur2248099,tt0090859,5
ur28461631,tt0090859,10
ur0892646,tt0090859,5
ur3289328,tt0090859,4
ur0073787,tt0090859,
ur3720069,tt0090859,8
ur2020269,tt0090859,5
ur0945066,tt0090859,6
ur6411427,tt0090859,1
ur21491248,tt0090859,1
ur0336054,tt0090859,
ur3405667,tt0090859,10
ur35067858,tt0090859,6
ur0386241,tt0090859,3
ur102355292,tt0090859,10
ur69498529,tt0090859,6
ur26154754,tt0090859,4
ur0453068,tt0090859,5
ur28159509,tt0090859,8
ur14520497,tt0090859,10
ur14029890,tt0090859,6
ur90278387,tt0090859,10
ur16161013,tt0090859,7
ur119124198,tt0090859,9
ur39028150,tt0090859,10
ur2698183,tt0090859,
ur20616115,tt0090859,10
ur0102816,tt0090859,6
ur0107135,tt0090859,1
ur13887584,tt0090859,2
ur44123197,tt0090859,7
ur21215718,tt0090859,9
ur1160816,tt0090859,10
ur3072427,tt0090859,10
ur17833179,tt0090859,10
ur24654656,tt0090859,10
ur7743887,tt0090859,7
ur8503729,tt0090859,10
ur2263198,tt0090859,6
ur4822257,tt0090859,8
ur1019268,tt0090859,6
ur1162277,tt0090859,
ur5767111,tt0090859,
ur1355507,tt0090859,8
ur4130201,tt0090859,
ur0079652,tt0090859,3
ur34290913,tt0090859,8
ur2326544,tt0090859,4
ur84022281,tt0090859,7
ur0277315,tt0090859,1
ur17699578,tt0090859,
ur101324534,tt0090859,5
ur76062573,tt0090859,10
ur0438881,tt0090859,1
ur10879013,tt0090859,8
ur0372820,tt0090859,1
ur37116501,tt0090859,6
ur4409266,tt0090859,5
ur0609443,tt0090859,6
ur0012815,tt0090859,
ur1173088,tt0090859,
ur1234929,tt0090859,5
ur2404232,tt0090859,10
ur20748638,tt0090859,8
ur0968789,tt0090859,1
ur4248714,tt0090859,4
ur84924605,tt0090859,3
ur9892381,tt0090859,1
ur2573153,tt0090859,5
ur10734326,tt0090859,7
ur22668817,tt0090859,8
ur0975873,tt0090859,
ur2214855,tt0090859,5
ur0600359,tt0090859,1
ur1994077,tt0090859,7
ur143404123,tt0090859,7
ur3379481,tt0090859,
ur3873925,tt0090859,
ur49400835,tt0090859,7
ur0867063,tt0091251,10
ur4344252,tt0091251,10
ur0865972,tt0091251,10
ur4888011,tt0091251,10
ur10491760,tt0091251,10
ur0121336,tt0091251,9
ur0413600,tt0091251,
ur10257171,tt0091251,10
ur6267301,tt0091251,10
ur1098460,tt0091251,10
ur100822794,tt0091251,10
ur0585703,tt0091251,
ur0925512,tt0091251,
ur1825656,tt0091251,
ur3761369,tt0091251,10
ur4130201,tt0091251,
ur1532177,tt0091251,9
ur31221670,tt0091251,10
ur2467618,tt0091251,8
ur6694944,tt0091251,10
ur2707735,tt0091251,10
ur1234929,tt0091251,8
ur18834323,tt0091251,10
ur3079504,tt0091251,9
ur10334028,tt0091251,10
ur2722583,tt0091251,9
ur0016134,tt0091251,10
ur1916064,tt0091251,10
ur89494061,tt0091251,10
ur2488512,tt0091251,8
ur22668817,tt0091251,9
ur66111139,tt0091251,9
ur126281323,tt0091251,9
ur1735208,tt0091251,
ur2263198,tt0091251,9
ur4763123,tt0091251,10
ur2013283,tt0091251,9
ur24997728,tt0091251,10
ur77212199,tt0091251,10
ur17559480,tt0091251,10
ur19546175,tt0091251,3
ur5232724,tt0091251,10
ur126580482,tt0091251,10
ur72238239,tt0091251,10
ur26226712,tt0091251,9
ur64598185,tt0091251,10
ur3914439,tt0091251,8
ur35683824,tt0091251,9
ur16162453,tt0091251,10
ur87635987,tt0091251,9
ur99797312,tt0091251,10
ur54176053,tt0091251,4
ur0888830,tt0091251,9
ur53034975,tt0091251,10
ur71088443,tt0091251,10
ur0453068,tt0091251,9
ur4636501,tt0091251,10
ur17816817,tt0091251,10
ur5788055,tt0091251,10
ur0855231,tt0091251,8
ur24593235,tt0091251,9
ur108799802,tt0091251,8
ur66882030,tt0091251,10
ur17677546,tt0091251,10
ur20018357,tt0091251,
ur3270789,tt0091251,8
ur17571044,tt0091251,10
ur0931671,tt0091251,7
ur0225436,tt0091251,6
ur34756529,tt0091251,10
ur49392790,tt0091251,10
ur19457392,tt0091251,8
ur30091810,tt0091251,2
ur11768211,tt0091251,10
ur41041016,tt0091251,10
ur5995505,tt0091251,10
ur15435542,tt0091251,10
ur113599398,tt0091251,9
ur62070774,tt0091251,10
ur1148847,tt0091251,10
ur69827678,tt0091251,10
ur36494160,tt0091251,1
ur92838119,tt0091251,10
ur70611689,tt0091251,4
ur1070041,tt0091251,4
ur44180809,tt0091251,4
ur73668075,tt0091251,10
ur9987799,tt0091251,9
ur121045180,tt0091251,2
ur1770799,tt0091251,9
ur48888319,tt0091251,4
ur114649661,tt0091251,9
ur43544732,tt0091251,9
ur19998007,tt0091251,8
ur4491531,tt0091251,9
ur4405474,tt0091251,10
ur5055008,tt0091251,10
ur36774463,tt0091251,10
ur152293850,tt0091251,10
ur82462880,tt0091251,10
ur65494799,tt0091251,2
ur1964495,tt0091251,5
ur39424703,tt0091251,10
ur68728105,tt0091251,1
ur36377956,tt0091251,10
ur28425280,tt0091251,3
ur126771938,tt0091251,10
ur161423880,tt0091251,10
ur50646435,tt0091251,9
ur68720971,tt0091251,10
ur45390749,tt0091251,9
ur29635770,tt0091251,10
ur18017547,tt0091251,1
ur31573366,tt0091251,9
ur38614372,tt0091251,10
ur0322904,tt0091251,10
ur0060960,tt0091251,10
ur4323978,tt0091251,10
ur21822767,tt0091251,7
ur10804749,tt0091251,8
ur2876087,tt0091251,8
ur14989309,tt0091251,10
ur44482045,tt0091251,2
ur82207013,tt0091251,10
ur24018818,tt0091251,10
ur65639948,tt0091251,10
ur46292404,tt0091251,10
ur76151742,tt0091251,10
ur139178891,tt0091251,10
ur114600792,tt0091251,8
ur55091955,tt0091251,10
ur41485753,tt0091251,4
ur65504999,tt0091251,10
ur23897356,tt0091251,10
ur2171244,tt0091251,8
ur71155530,tt0091251,10
ur114690246,tt0091251,8
ur50463365,tt0091251,8
ur133273077,tt0091251,10
ur59376203,tt0091251,8
ur16053941,tt0091251,10
ur1257700,tt0091251,10
ur33907744,tt0091251,8
ur49216376,tt0091251,9
ur110212703,tt0091251,10
ur62277236,tt0091251,9
ur63587341,tt0091251,10
ur67506360,tt0091251,10
ur18006975,tt0091251,10
ur79190944,tt0091251,9
ur2898520,tt0091763,9
ur15140057,tt0091763,10
ur1002035,tt0091763,
ur1532177,tt0091763,9
ur3741220,tt0091763,9
ur20916867,tt0091763,10
ur2467618,tt0091763,10
ur55828906,tt0091763,8
ur1696608,tt0091763,8
ur45959440,tt0091763,8
ur3270789,tt0091763,8
ur2809724,tt0091763,
ur2942938,tt0091763,9
ur2489267,tt0091763,8
ur87850731,tt0091763,10
ur1616919,tt0091763,6
ur2483625,tt0091763,8
ur0482513,tt0091763,7
ur2222698,tt0091763,10
ur23378160,tt0091763,10
ur67902729,tt0091763,9
ur2332156,tt0091763,8
ur4532636,tt0091763,5
ur11750202,tt0091763,7
ur13134536,tt0091763,
ur64798417,tt0091763,10
ur33734362,tt0091763,5
ur4130201,tt0091763,
ur0111563,tt0091763,10
ur0140921,tt0091763,10
ur1444027,tt0091763,9
ur66355076,tt0091763,10
ur10348034,tt0091763,
ur4281378,tt0091763,10
ur1994077,tt0091763,9
ur4405474,tt0091763,10
ur45707659,tt0091763,9
ur7863827,tt0091763,10
ur2339662,tt0091763,7
ur1213672,tt0091763,10
ur18375685,tt0091763,9
ur0097928,tt0091763,9
ur42508869,tt0091763,8
ur40795830,tt0091763,7
ur64640683,tt0091763,9
ur4445210,tt0091763,3
ur2860723,tt0091763,10
ur13566917,tt0091763,9
ur62318327,tt0091763,9
ur2707735,tt0091763,9
ur31261952,tt0091763,9
ur0331648,tt0091763,10
ur24623283,tt0091763,9
ur0191545,tt0091763,10
ur0231160,tt0091763,2
ur67430579,tt0091763,8
ur22131361,tt0091763,9
ur0057377,tt0091763,9
ur1578251,tt0091763,10
ur115921785,tt0091763,8
ur1249454,tt0091763,10
ur0693211,tt0091763,10
ur0926576,tt0091763,7
ur3670492,tt0091763,7
ur0226855,tt0091763,8
ur7242773,tt0091763,1
ur5237888,tt0091763,10
ur33697153,tt0091763,10
ur0143396,tt0091763,10
ur2498078,tt0091763,10
ur56946300,tt0091763,10
ur0494482,tt0091763,10
ur94560739,tt0091763,10
ur37763453,tt0091763,10
ur123364108,tt0091763,9
ur8503729,tt0091763,10
ur0187170,tt0091763,10
ur1173088,tt0091763,10
ur0453068,tt0091763,10
ur4234119,tt0091763,10
ur0663475,tt0091763,10
ur5347756,tt0091763,2
ur16832848,tt0091763,10
ur0695713,tt0091763,1
ur1406466,tt0091763,10
ur59376203,tt0091763,10
ur1855181,tt0091763,10
ur29907479,tt0091763,10
ur2292515,tt0091763,10
ur58355886,tt0091763,10
ur20010568,tt0091763,9
ur48102834,tt0091763,10
ur0389369,tt0091763,10
ur4465293,tt0091763,8
ur34043333,tt0091763,10
ur0152704,tt0091763,10
ur30908959,tt0091763,10
ur56393956,tt0091763,8
ur69565551,tt0091763,10
ur88612516,tt0091763,10
ur99784917,tt0091763,10
ur65144138,tt0091763,10
ur46292404,tt0091763,10
ur30163554,tt0091763,6
